brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_state,county_name,crime_rate_per_100000,index,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,FIPS_ST,FIPS_CTY
95316.0,for_sale,2198000.0,,,2.59,970117.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
95314.0,for_sale,2650000.0,4.0,4.0,0.18,848218.0,Blaine County,Idaho,83333.0,2578.0,2021-08-20,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
95313.0,for_sale,19750000.0,5.0,6.0,276.16,75541.0,Blaine County,Idaho,83340.0,10362.0,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
63172.0,for_sale,5445000.0,3.0,5.0,16.86,613841.0,Blaine County,Idaho,83340.0,4447.0,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
95319.0,for_sale,5500000.0,3.0,4.0,0.23,158753.0,Blaine County,Idaho,83340.0,3923.0,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
108328.0,for_sale,338500.0,,,1.1,18727.0,Blaine County,Idaho,83333.0,,2011-12-13,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
53594.0,for_sale,500000.0,,,13.08,159741.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
95316.0,for_sale,695000.0,,,3.72,620063.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
10639.0,for_sale,650000.0,,,4.91,613720.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
10639.0,for_sale,650000.0,,,3.57,1229110.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
22210.0,for_sale,595000.0,,,2.59,152873.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
32477.0,for_sale,8495000.0,4.0,6.0,2.77,272400.0,Blaine County,Idaho,83333.0,11244.0,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
108328.0,for_sale,2749000.0,4.0,4.0,16.89,807550.0,Blaine County,Idaho,83333.0,2960.0,2012-06-19,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
95316.0,for_sale,20500000.0,,,320.0,1197218.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
32477.0,for_sale,695000.0,,,1.01,953174.0,Blaine County,Idaho,83333.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
32477.0,for_sale,19500000.0,4.0,7.0,11.93,249784.0,Blaine County,Idaho,83340.0,15102.0,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
108327.0,for_sale,1295000.0,,,0.47,1644382.0,Blaine County,Idaho,83340.0,,,"Blaine County, ID","Blaine County, ID",328.1916639,759,1,4,564,21343,21343,5,5,100.0,70,199,1,4,0,65,61,114,24,2,21329,16,13
69559.0,for_sale,69000.0,1.0,1.0,1.48,1950568.0,Mora County,New Mexico,87722.0,900.0,2022-05-20,"Mora County, NM","Mora County, NM",0.0,3019,1,4,1833,4781,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,4704,35,33
16757.0,for_sale,2750000.0,,,320.0,4409.0,Carson City,Nevada,89706.0,,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
64980.0,for_sale,2500000.0,,,39.17,1893784.0,Carson City,Nevada,89706.0,,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79076.0,for_sale,399900.0,3.0,2.0,0.14,164917.0,Carson City,Nevada,89701.0,1288.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
79124.0,for_sale,439000.0,3.0,1.0,0.11,1149246.0,Carson City,Nevada,89703.0,1128.0,2019-03-18,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
47549.0,for_sale,479900.0,3.0,2.0,0.2,1028295.0,Carson City,Nevada,89705.0,1728.0,1999-05-12,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,329000.0,3.0,2.0,0.13,1043544.0,Carson City,Nevada,89705.0,1222.0,2007-08-03,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
109914.0,for_sale,380000.0,3.0,2.0,0.19,836177.0,Carson City,Nevada,89706.0,1281.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
28187.0,for_sale,525000.0,3.0,2.0,0.17,426318.0,Carson City,Nevada,89701.0,1905.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
22935.0,for_sale,699000.0,3.0,2.0,1.0,1120176.0,Carson City,Nevada,89706.0,1934.0,,"Carson City, NV","Carson City, NV",244.0828402,1187,1,4,1781,56164,56164,1,1,100.0,132,1107,0,0,14,118,298,731,78,4,54080,32,510
