brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_state
94685.0,ready_to_build,384799.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2146.0,,"Harris County, GA"
94685.0,ready_to_build,568899.0,6.0,,,1470694.0,Harris County,Georgia,31808.0,4286.0,,"Harris County, GA"
94685.0,ready_to_build,402499.0,3.0,,,1470694.0,Harris County,Georgia,31808.0,2350.0,,"Harris County, GA"
94685.0,ready_to_build,522399.0,5.0,,,1470694.0,Harris County,Georgia,31808.0,3722.0,,"Harris County, GA"
94685.0,ready_to_build,529399.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,3705.0,,"Harris County, GA"
94685.0,ready_to_build,449599.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2798.0,,"Harris County, GA"
94685.0,ready_to_build,472299.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2960.0,,"Harris County, GA"
94685.0,ready_to_build,476099.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,3172.0,,"Harris County, GA"
94685.0,ready_to_build,427899.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2597.0,,"Harris County, GA"
94685.0,ready_to_build,431299.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2751.0,,"Harris County, GA"
94685.0,ready_to_build,449499.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2630.0,,"Harris County, GA"
94685.0,ready_to_build,475099.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,3107.0,,"Harris County, GA"
94685.0,ready_to_build,445899.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2740.0,,"Harris County, GA"
94685.0,ready_to_build,421399.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2362.0,,"Harris County, GA"
94685.0,ready_to_build,388799.0,3.0,,,1470694.0,Harris County,Georgia,31808.0,2367.0,,"Harris County, GA"
94685.0,ready_to_build,414699.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2614.0,,"Harris County, GA"
94685.0,ready_to_build,413499.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2682.0,,"Harris County, GA"
94685.0,ready_to_build,472099.0,5.0,,,1470694.0,Harris County,Georgia,31808.0,2954.0,,"Harris County, GA"
94685.0,ready_to_build,432299.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2568.0,,"Harris County, GA"
94685.0,ready_to_build,487699.0,5.0,,,1470694.0,Harris County,Georgia,31808.0,3259.0,,"Harris County, GA"
94685.0,ready_to_build,462199.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2969.0,,"Harris County, GA"
94685.0,ready_to_build,462799.0,5.0,,,1470694.0,Harris County,Georgia,31808.0,3097.0,,"Harris County, GA"
94685.0,ready_to_build,438799.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2705.0,,"Harris County, GA"
94685.0,ready_to_build,451499.0,4.0,,,1470694.0,Harris County,Georgia,31808.0,2789.0,,"Harris County, GA"
57595.0,ready_to_build,367490.0,3.0,,,1727869.0,Fernandina Beach,Florida,32034.0,2268.0,,"Fernandina Beach, FL"
57595.0,ready_to_build,372990.0,4.0,,,1727869.0,Fernandina Beach,Florida,32034.0,2267.0,,"Fernandina Beach, FL"
57595.0,ready_to_build,397990.0,4.0,,,1727869.0,Fernandina Beach,Florida,32034.0,2657.0,,"Fernandina Beach, FL"
57595.0,ready_to_build,397490.0,3.0,,,1727869.0,Fernandina Beach,Florida,32034.0,2259.0,,"Fernandina Beach, FL"
57595.0,ready_to_build,392990.0,4.0,,,1727869.0,Fernandina Beach,Florida,32034.0,2404.0,,"Fernandina Beach, FL"
57595.0,ready_to_build,437990.0,4.0,,,1727869.0,Fernandina Beach,Florida,32034.0,3152.0,,"Fernandina Beach, FL"
46373.0,ready_to_build,588900.0,4.0,,,1811682.0,Fernandina Beach,Florida,32034.0,2402.0,,"Fernandina Beach, FL"
46373.0,ready_to_build,602900.0,4.0,,,1811682.0,Fernandina Beach,Florida,32034.0,2565.0,,"Fernandina Beach, FL"
46373.0,ready_to_build,579900.0,4.0,,,1811682.0,Fernandina Beach,Florida,32034.0,2301.0,,"Fernandina Beach, FL"
46373.0,ready_to_build,561900.0,3.0,,,1811682.0,Fernandina Beach,Florida,32034.0,2049.0,,"Fernandina Beach, FL"
62076.0,ready_to_build,440900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,2797.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,373900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,1971.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,377900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,2151.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,357900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,1702.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,337900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,1443.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,362900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,1876.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,354900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,1602.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,424900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,2044.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,488900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,2675.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,447900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,2286.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,456900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,2471.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,396900.0,3.0,,,803551.0,Green Cove Spr,Florida,32043.0,2066.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,649900.0,6.0,,,406402.0,Middleburg,Florida,32068.0,4767.0,,"Middleburg, FL"
62076.0,ready_to_build,494900.0,3.0,,,406402.0,Middleburg,Florida,32068.0,2044.0,,"Middleburg, FL"
62076.0,ready_to_build,519900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,2286.0,,"Middleburg, FL"
62076.0,ready_to_build,579900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,3130.0,,"Middleburg, FL"
62076.0,ready_to_build,526900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,2471.0,,"Middleburg, FL"
62076.0,ready_to_build,564900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,3230.0,,"Middleburg, FL"
62076.0,ready_to_build,519900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,2427.0,,"Middleburg, FL"
57595.0,ready_to_build,448990.0,4.0,,,1158174.0,Middleburg,Florida,32068.0,2657.0,,"Middleburg, FL"
62076.0,ready_to_build,473900.0,3.0,,,406402.0,Middleburg,Florida,32068.0,2066.0,,"Middleburg, FL"
62076.0,ready_to_build,470900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,3230.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,440900.0,4.0,,,803551.0,Green Cove Spr,Florida,32043.0,2931.0,,"Green Cove Spr, FL"
62076.0,ready_to_build,520900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,2797.0,,"St Augustine, FL"
62076.0,ready_to_build,477900.0,3.0,,,272594.0,St Augustine,Florida,32086.0,1971.0,,"St Augustine, FL"
62076.0,ready_to_build,484900.0,3.0,,,272594.0,St Augustine,Florida,32086.0,2044.0,,"St Augustine, FL"
62076.0,ready_to_build,497900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,2286.0,,"St Augustine, FL"
62076.0,ready_to_build,547900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,3230.0,,"St Augustine, FL"
62076.0,ready_to_build,537900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,2675.0,,"St Augustine, FL"
62076.0,ready_to_build,487900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,2151.0,,"St Augustine, FL"
62076.0,ready_to_build,504900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,2471.0,,"St Augustine, FL"
62076.0,ready_to_build,527900.0,4.0,,,272594.0,St Augustine,Florida,32086.0,2931.0,,"St Augustine, FL"
62076.0,ready_to_build,484900.0,3.0,,,272594.0,St Augustine,Florida,32086.0,2066.0,,"St Augustine, FL"
100796.0,ready_to_build,495995.0,3.0,,,1548405.0,Ponte Vedra,Florida,32081.0,2263.0,,"Ponte Vedra, FL"
100796.0,ready_to_build,558995.0,3.0,,,1548405.0,Ponte Vedra,Florida,32081.0,2498.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,517700.0,2.0,,,1717252.0,Ponte Vedra,Florida,32081.0,1576.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,662700.0,4.0,,,1801633.0,Ponte Vedra,Florida,32081.0,2578.0,,"Ponte Vedra, FL"
100796.0,ready_to_build,475995.0,2.0,,,1548405.0,Ponte Vedra,Florida,32081.0,2053.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,582700.0,3.0,,,1801633.0,Ponte Vedra,Florida,32081.0,1951.0,,"Ponte Vedra, FL"
100796.0,ready_to_build,541995.0,3.0,,,1314462.0,Ponte Vedra,Florida,32081.0,2218.0,,"Ponte Vedra, FL"
100796.0,ready_to_build,572995.0,4.0,,,1314462.0,Ponte Vedra,Florida,32081.0,2450.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,532700.0,2.0,,,1717252.0,Ponte Vedra,Florida,32081.0,1785.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,559700.0,3.0,,,1717252.0,Ponte Vedra,Florida,32081.0,1943.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,627700.0,4.0,,,1717252.0,Ponte Vedra,Florida,32081.0,2295.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,616200.0,2.0,,,1717252.0,Ponte Vedra,Florida,32081.0,2291.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,643700.0,3.0,,,1801633.0,Ponte Vedra,Florida,32081.0,2308.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,548200.0,3.0,,,1717252.0,Ponte Vedra,Florida,32081.0,1797.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,655200.0,4.0,,,1801633.0,Ponte Vedra,Florida,32081.0,2474.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,723700.0,4.0,,,1801633.0,Ponte Vedra,Florida,32081.0,2741.0,,"Ponte Vedra, FL"
27030.0,ready_to_build,597700.0,3.0,,,1801633.0,Ponte Vedra,Florida,32081.0,2027.0,,"Ponte Vedra, FL"
100796.0,ready_to_build,501995.0,3.0,,,1314462.0,Ponte Vedra,Florida,32081.0,1806.0,,"Ponte Vedra, FL"
100796.0,ready_to_build,466995.0,2.0,,,1314462.0,Ponte Vedra,Florida,32081.0,1502.0,,"Ponte Vedra, FL"
57595.0,ready_to_build,366490.0,4.0,,,1158174.0,Middleburg,Florida,32068.0,2358.0,,"Middleburg, FL"
62076.0,ready_to_build,499900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,2151.0,,"Middleburg, FL"
57595.0,ready_to_build,333490.0,3.0,,,1158174.0,Middleburg,Florida,32068.0,1950.0,,"Middleburg, FL"
62076.0,ready_to_build,529900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,2797.0,,"Middleburg, FL"
62076.0,ready_to_build,578900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,3029.0,,"Middleburg, FL"
62076.0,ready_to_build,551900.0,4.0,,,406402.0,Middleburg,Florida,32068.0,2675.0,,"Middleburg, FL"
57595.0,ready_to_build,356490.0,4.0,,,1158174.0,Middleburg,Florida,32068.0,2028.0,,"Middleburg, FL"
29356.0,ready_to_build,577900.0,4.0,,,94323.0,Middleburg,Florida,32068.0,2909.0,,"Middleburg, FL"
57595.0,ready_to_build,323490.0,4.0,,,1158174.0,Middleburg,Florida,32068.0,1875.0,,"Middleburg, FL"
29356.0,ready_to_build,615900.0,4.0,,,94323.0,Middleburg,Florida,32068.0,3409.0,,"Middleburg, FL"
51376.0,ready_to_build,378990.0,3.0,,,899985.0,Middleburg,Florida,32068.0,2387.0,,"Middleburg, FL"
62076.0,ready_to_build,611900.0,6.0,,,406402.0,Middleburg,Florida,32068.0,4075.0,,"Middleburg, FL"
51376.0,ready_to_build,326990.0,3.0,,,899985.0,Middleburg,Florida,32068.0,1501.0,,"Middleburg, FL"
51376.0,ready_to_build,362990.0,3.0,,,899985.0,Middleburg,Florida,32068.0,2089.0,,"Middleburg, FL"
51376.0,ready_to_build,313990.0,3.0,,,899985.0,Middleburg,Florida,32068.0,1342.0,,"Middleburg, FL"
51376.0,ready_to_build,351990.0,3.0,,,899985.0,Middleburg,Florida,32068.0,1876.0,,"Middleburg, FL"
51376.0,ready_to_build,334990.0,4.0,,,899985.0,Middleburg,Florida,32068.0,1638.0,,"Middleburg, FL"
29356.0,ready_to_build,637900.0,4.0,,,94323.0,Middleburg,Florida,32068.0,3456.0,,"Middleburg, FL"
100796.0,ready_to_build,737995.0,5.0,,,1645575.0,St. Augustine,Florida,32095.0,3435.0,,"St. Augustine, FL"
100796.0,ready_to_build,633995.0,3.0,,,1645575.0,St. Augustine,Florida,32095.0,2902.0,,"St. Augustine, FL"
100796.0,ready_to_build,603995.0,4.0,,,1645575.0,St. Augustine,Florida,32095.0,2670.0,,"St. Augustine, FL"
100796.0,ready_to_build,644995.0,5.0,,,1645575.0,St. Augustine,Florida,32095.0,3056.0,,"St. Augustine, FL"
100796.0,ready_to_build,592995.0,3.0,,,1645575.0,St. Augustine,Florida,32095.0,2461.0,,"St. Augustine, FL"
57595.0,ready_to_build,349990.0,4.0,,,1636222.0,Yulee,Florida,32097.0,2295.0,,"Yulee, FL"
57595.0,ready_to_build,354990.0,4.0,,,1636222.0,Yulee,Florida,32097.0,2358.0,,"Yulee, FL"
57595.0,ready_to_build,441490.0,4.0,,,1636222.0,Yulee,Florida,32097.0,3005.0,,"Yulee, FL"
57595.0,ready_to_build,332990.0,3.0,,,1636222.0,Yulee,Florida,32097.0,2124.0,,"Yulee, FL"
57595.0,ready_to_build,456490.0,4.0,,,1636222.0,Yulee,Florida,32097.0,3152.0,,"Yulee, FL"
100796.0,ready_to_build,544995.0,3.0,,,1229664.0,St. Augustine,Florida,32092.0,2920.0,,"St. Augustine, FL"
100796.0,ready_to_build,534995.0,4.0,,,1229664.0,St. Augustine,Florida,32092.0,2892.0,,"St. Augustine, FL"
100796.0,ready_to_build,541995.0,4.0,,,1229664.0,St. Augustine,Florida,32092.0,2882.0,,"St. Augustine, FL"
100796.0,ready_to_build,566995.0,4.0,,,1229664.0,St. Augustine,Florida,32092.0,3093.0,,"St. Augustine, FL"
100796.0,ready_to_build,511995.0,4.0,,,1229664.0,St. Augustine,Florida,32092.0,2602.0,,"St. Augustine, FL"
100796.0,ready_to_build,509995.0,3.0,,,1229664.0,St. Augustine,Florida,32092.0,2457.0,,"St. Augustine, FL"
27030.0,ready_to_build,419900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,1613.0,,"St. Augustine, FL"
27030.0,ready_to_build,411900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,1660.0,,"St. Augustine, FL"
27030.0,ready_to_build,440900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,1740.0,,"St. Augustine, FL"
27030.0,ready_to_build,496900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,2205.0,,"St. Augustine, FL"
27030.0,ready_to_build,420900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,1800.0,,"St. Augustine, FL"
27030.0,ready_to_build,481900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,2250.0,,"St. Augustine, FL"
27030.0,ready_to_build,484900.0,3.0,,,732173.0,St. Augustine,Florida,32092.0,2352.0,,"St. Augustine, FL"
27030.0,ready_to_build,562400.0,3.0,,,1053984.0,St. Augustine,Florida,32092.0,2267.0,,"St. Augustine, FL"
27030.0,ready_to_build,615900.0,3.0,,,1053984.0,St. Augustine,Florida,32092.0,2637.0,,"St. Augustine, FL"
27030.0,ready_to_build,630900.0,4.0,,,1053984.0,St. Augustine,Florida,32092.0,2904.0,,"St. Augustine, FL"
27030.0,ready_to_build,629400.0,4.0,,,1053984.0,St. Augustine,Florida,32092.0,3061.0,,"St. Augustine, FL"
27030.0,ready_to_build,604400.0,4.0,,,1053984.0,St. Augustine,Florida,32092.0,2882.0,,"St. Augustine, FL"
27030.0,ready_to_build,575400.0,4.0,,,1053984.0,St. Augustine,Florida,32092.0,2471.0,,"St. Augustine, FL"
27030.0,ready_to_build,643900.0,4.0,,,1053984.0,St. Augustine,Florida,32092.0,2903.0,,"St. Augustine, FL"
29356.0,ready_to_build,522900.0,4.0,,,1192860.0,St. Augustine,Florida,32092.0,2664.0,,"St. Augustine, FL"
29356.0,ready_to_build,447900.0,3.0,,,1192860.0,St. Augustine,Florida,32092.0,2046.0,,"St. Augustine, FL"
29356.0,ready_to_build,472900.0,4.0,,,1192860.0,St. Augustine,Florida,32092.0,2293.0,,"St. Augustine, FL"
29356.0,ready_to_build,569900.0,3.0,,,764754.0,St. Augustine,Florida,32092.0,2745.0,,"St. Augustine, FL"
29356.0,ready_to_build,448900.0,4.0,,,1192860.0,St. Augustine,Florida,32092.0,1998.0,,"St. Augustine, FL"
29356.0,ready_to_build,657900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,3073.0,,"St. Augustine, FL"
29356.0,ready_to_build,740900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,3456.0,,"St. Augustine, FL"
29356.0,ready_to_build,638900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,2770.0,,"St. Augustine, FL"
29356.0,ready_to_build,527900.0,4.0,,,1192860.0,St. Augustine,Florida,32092.0,2742.0,,"St. Augustine, FL"
29356.0,ready_to_build,622900.0,4.0,,,764754.0,St. Augustine,Florida,32092.0,3329.0,,"St. Augustine, FL"
29356.0,ready_to_build,475900.0,3.0,,,1192860.0,St. Augustine,Florida,32092.0,2408.0,,"St. Augustine, FL"
29356.0,ready_to_build,735900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,3715.0,,"St. Augustine, FL"
29356.0,ready_to_build,583900.0,4.0,,,764754.0,St. Augustine,Florida,32092.0,2947.0,,"St. Augustine, FL"
29356.0,ready_to_build,546900.0,4.0,,,764754.0,St. Augustine,Florida,32092.0,2589.0,,"St. Augustine, FL"
29356.0,ready_to_build,512900.0,4.0,,,1192860.0,St. Augustine,Florida,32092.0,2568.0,,"St. Augustine, FL"
29356.0,ready_to_build,717900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,3409.0,,"St. Augustine, FL"
29356.0,ready_to_build,692900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,3290.0,,"St. Augustine, FL"
29356.0,ready_to_build,536900.0,4.0,,,764754.0,St. Augustine,Florida,32092.0,2512.0,,"St. Augustine, FL"
29356.0,ready_to_build,643900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,2901.0,,"St. Augustine, FL"
29356.0,ready_to_build,687900.0,4.0,,,34108.0,St. Augustine,Florida,32092.0,3403.0,,"St. Augustine, FL"
29356.0,ready_to_build,580900.0,3.0,,,34108.0,St. Augustine,Florida,32092.0,2500.0,,"St. Augustine, FL"
29356.0,ready_to_build,507900.0,3.0,,,764754.0,St. Augustine,Florida,32092.0,2275.0,,"St. Augustine, FL"
29356.0,ready_to_build,580900.0,3.0,,,34109.0,St. Augustine,Florida,32092.0,2500.0,,"St. Augustine, FL"
29356.0,ready_to_build,638900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,2770.0,,"St. Augustine, FL"
29356.0,ready_to_build,735900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,3715.0,,"St. Augustine, FL"
29356.0,ready_to_build,643900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,2909.0,,"St. Augustine, FL"
29356.0,ready_to_build,717900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,3409.0,,"St. Augustine, FL"
29356.0,ready_to_build,692900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,3290.0,,"St. Augustine, FL"
29356.0,ready_to_build,657900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,3073.0,,"St. Augustine, FL"
29356.0,ready_to_build,740900.0,4.0,,,34109.0,St. Augustine,Florida,32092.0,3456.0,,"St. Augustine, FL"
65201.0,ready_to_build,425990.0,3.0,,,767231.0,Daytona Beach,Florida,32124.0,2564.0,,"Daytona Beach, FL"
46373.0,ready_to_build,519900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2217.0,,"Daytona Beach, FL"
46373.0,ready_to_build,561900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2402.0,,"Daytona Beach, FL"
46373.0,ready_to_build,789900.0,5.0,,,1562193.0,Daytona Beach,Florida,32124.0,3564.0,,"Daytona Beach, FL"
65201.0,ready_to_build,386990.0,3.0,,,767231.0,Daytona Beach,Florida,32124.0,2392.0,,"Daytona Beach, FL"
65201.0,ready_to_build,388990.0,3.0,,,767231.0,Daytona Beach,Florida,32124.0,2392.0,,"Daytona Beach, FL"
46373.0,ready_to_build,521900.0,3.0,,,1562193.0,Daytona Beach,Florida,32124.0,1979.0,,"Daytona Beach, FL"
65201.0,ready_to_build,310790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1785.0,,"Daytona Beach, FL"
65201.0,ready_to_build,295790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1558.0,,"Daytona Beach, FL"
65201.0,ready_to_build,415990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,2338.0,,"Daytona Beach, FL"
65201.0,ready_to_build,315790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1862.0,,"Daytona Beach, FL"
65201.0,ready_to_build,349990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1684.0,,"Daytona Beach, FL"
65201.0,ready_to_build,371990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,2080.0,,"Daytona Beach, FL"
65201.0,ready_to_build,427990.0,3.0,,,767231.0,Daytona Beach,Florida,32124.0,2545.0,,"Daytona Beach, FL"
46373.0,ready_to_build,494900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2115.0,,"Daytona Beach, FL"
46373.0,ready_to_build,611900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2730.0,,"Daytona Beach, FL"
65201.0,ready_to_build,310790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1768.0,,"Daytona Beach, FL"
65201.0,ready_to_build,373990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,2158.0,,"Daytona Beach, FL"
46373.0,ready_to_build,534900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2271.0,,"Daytona Beach, FL"
46373.0,ready_to_build,546900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2301.0,,"Daytona Beach, FL"
65201.0,ready_to_build,423990.0,3.0,,,767231.0,Daytona Beach,Florida,32124.0,2438.0,,"Daytona Beach, FL"
65201.0,ready_to_build,360990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1939.0,,"Daytona Beach, FL"
65201.0,ready_to_build,411990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,2310.0,,"Daytona Beach, FL"
65201.0,ready_to_build,369990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,2110.0,,"Daytona Beach, FL"
65201.0,ready_to_build,367990.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,2110.0,,"Daytona Beach, FL"
46373.0,ready_to_build,532900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2320.0,,"Daytona Beach, FL"
46373.0,ready_to_build,629900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2912.0,,"Daytona Beach, FL"
46373.0,ready_to_build,609900.0,4.0,,,1562193.0,Daytona Beach,Florida,32124.0,2995.0,,"Daytona Beach, FL"
65201.0,ready_to_build,294790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1503.0,,"Daytona Beach, FL"
65201.0,ready_to_build,261500.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1321.0,,"Daytona Beach, FL"
65201.0,ready_to_build,268500.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1378.0,,"Daytona Beach, FL"
65201.0,ready_to_build,254500.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1204.0,,"Daytona Beach, FL"
65201.0,ready_to_build,272500.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1466.0,,"Daytona Beach, FL"
65201.0,ready_to_build,296790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1616.0,,"Daytona Beach, FL"
65201.0,ready_to_build,312790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1785.0,,"Daytona Beach, FL"
65201.0,ready_to_build,314790.0,2.0,,,767231.0,Daytona Beach,Florida,32124.0,1743.0,,"Daytona Beach, FL"
46373.0,ready_to_build,947800.0,4.0,,,533004.0,Port Orange,Florida,32128.0,3832.0,,"Port Orange, FL"
46373.0,ready_to_build,831900.0,4.0,,,533004.0,Port Orange,Florida,32128.0,3086.0,,"Port Orange, FL"
46373.0,ready_to_build,583900.0,4.0,,,1512717.0,Port Orange,Florida,32128.0,2565.0,,"Port Orange, FL"
46373.0,ready_to_build,404000.0,3.0,,,1512717.0,Port Orange,Florida,32128.0,2078.0,,"Port Orange, FL"
46373.0,ready_to_build,553900.0,4.0,,,1512717.0,Port Orange,Florida,32128.0,2217.0,,"Port Orange, FL"
46373.0,ready_to_build,776900.0,3.0,,,533004.0,Port Orange,Florida,32128.0,2624.0,,"Port Orange, FL"
46373.0,ready_to_build,568900.0,4.0,,,1512717.0,Port Orange,Florida,32128.0,2402.0,,"Port Orange, FL"
46373.0,ready_to_build,680900.0,5.0,,,1512717.0,Port Orange,Florida,32128.0,3490.0,,"Port Orange, FL"
46373.0,ready_to_build,848900.0,4.0,,,533004.0,Port Orange,Florida,32128.0,3447.0,,"Port Orange, FL"
46373.0,ready_to_build,521900.0,4.0,,,1512717.0,Port Orange,Florida,32128.0,2115.0,,"Port Orange, FL"
46373.0,ready_to_build,769900.0,4.0,,,533004.0,Port Orange,Florida,32128.0,2512.0,,"Port Orange, FL"
46373.0,ready_to_build,381900.0,2.0,,,1512717.0,Port Orange,Florida,32128.0,1562.0,,"Port Orange, FL"
46373.0,ready_to_build,659900.0,4.0,,,1512717.0,Port Orange,Florida,32128.0,2912.0,,"Port Orange, FL"
46373.0,ready_to_build,520900.0,3.0,,,1512717.0,Port Orange,Florida,32128.0,1993.0,,"Port Orange, FL"
46373.0,ready_to_build,508900.0,3.0,,,1512717.0,Port Orange,Florida,32128.0,1728.0,,"Port Orange, FL"
46373.0,ready_to_build,815900.0,4.0,,,533004.0,Port Orange,Florida,32128.0,3047.0,,"Port Orange, FL"
27030.0,ready_to_build,621900.0,3.0,,,1053984.0,St. Augustine,Florida,32092.0,2631.0,,"St. Augustine, FL"
27030.0,ready_to_build,520900.0,4.0,,,764403.0,St. Augustine,Florida,32092.0,2337.0,,"St. Augustine, FL"
62076.0,ready_to_build,325530.0,3.0,,,308205.0,Leesburg,Florida,34748.0,1971.0,,"Leesburg, FL"
62076.0,ready_to_build,313990.0,3.0,,,308205.0,Leesburg,Florida,34748.0,1702.0,,"Leesburg, FL"
46373.0,ready_to_build,735900.0,3.0,,,1676663.0,Palm Coast,Florida,32137.0,2624.0,,"Palm Coast, FL"
46373.0,ready_to_build,580900.0,3.0,,,1676663.0,Palm Coast,Florida,32137.0,2256.0,,"Palm Coast, FL"
